pool,token0,token1,block_number,timestamp
0x8fc94e7FaCf5bBB347e804F3b478Dc292847Ffa9,0x7e7D1b9Af36B1C82CE92651e496aeEAd7490eaF5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14383315,1647242041
0x7C46e64a1eB3E3797fd60db728759c352e019ebF,0x309Db9B1082a983CF843E969e49A6a242718ef36,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14383372,1647242774
0x293ED627F0051eE457Dda667E18073cEBac34F0F,0xaF4DcE16Da2877f8c9e00544c93B62Ac40631F16,0xdAC17F958D2ee523a2206206994597C13D831ec7,14384643,1647259785
0xF33449B4889cC85e21A2A83E2B903dE6bE2F1CD6,0x652fD3102318cC562C05A33D8Ca163A6F2781495,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14384958,1647264112
0x79FD0f12316ac0E626e957A7a719B1bA1f87f1E1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF6650117017FFD48B725B4EC5A00B414097108A7,14385259,1647267883
0xf0EbAA96bc0F19f3a7C4e375645cEF8498676C3c,0x55296f69f40Ea6d20E478533C15A6B08B654E758,0x6C16119B20fa52600230F074b349dA3cb861a7e3,14386285,1647281687
0x0002e63328169D7Feea121F1e32E4f620abF0352,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,0x903bEF1736CDdf2A537176cf3C64579C3867A881,14387035,1647291448
0xA8Ca66F2635601C1725F5eA9d0485275B968E7D1,0x4922528f091e4b6c53911cCf71b020409F48d707,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14388247,1647307636
0x1e944ECCFbA6BAd40e5F3Bd2027462dD24d888Ed,0x5bd46d83Ab0DB4427F89f01F9dD0A0b9Ab266148,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14388636,1647313039
0xCC969A7c677AbA719f27355bf78fd1d65Ad906eb,0x0e3A2d458E8fc9370efbA4394767A2Dc5c4dD56B,0x5bd46d83Ab0DB4427F89f01F9dD0A0b9Ab266148,14388940,1647317517
0x2965Ea510e454c02DfAD6b5ddc26A3D1c1af5020,0x3Ca69fb1e8C8337e7a71e12BFe469e8f2AA6a82e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14389111,1647319800
0x401737Def6248EBe16FEe383fE80117441Cbe899,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xBcca60bB61934080951369a648Fb03DF4F96263C,14389168,1647320444
0xf2c397b6f68cF613816417ccB656Cd57a030CFE4,0x828bB45C9b6BFC9760dcF73b43F3B2CD755FF43E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14389660,1647327135
0x3BaC5698df02ECAD4709E70F2bf15fBb12Ae821C,0x10633216E7E8281e33c86F02Bf8e565a635D9770,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14389946,1647331030
0xeC4E88295882341e84325ddA921d602d7D7c435D,0x97a9bac06f90940bCe9CAeC2b880ff17707519e4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14392446,1647364023
0x4971497126C3Edc0bAfE52c999EA985B1b78648A,0x0Cddb68A8245217374468228721D2c54C498DB4b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14392567,1647365664
0x536bB5aCEA2Dd848488FaDabb877450ECb30c823,0x2050ceCDf197BE7A2eC4C7330c3fd4b7381163d1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14393626,1647380199
0xad7881A9869C65bF32d32f53cB699d52a6011979,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4a7ffC3124a7eFdC027C4472204C8351fbEa27c,14393718,1647381414
0x5030A7eD5938bF64E6Ae17100CC2b42227fadE06,0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,14393837,1647383027
0x30b8695DCCAE8576fA5c90ac93331fBFa819D48A,0x0CDfdd5E0100812251cCE3C3d6eb6386fa66b86a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14395549,1647406168
0x2A34D240a0F22ff415A7f15f9644Fc94B3faD822,0x2f0B1b07530B3DB0165Ec6Aa740bd4Aa4E1a3010,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14396435,1647418081
0x0E590F28B208C65F9B6C8bb18a24e051BafA1AAc,0x38e7c41Bd828bB5fF95Ff5FFE3Edb94aea3d0475,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14396784,1647422713
0x3A77eC74fF685aD58C72B124fc79962FE3663317,0x66eb10c9B80fC52401384285f5Ecc18C0b924bBd,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14399424,1647457983
0x90EF66bFdf44BdA585Febfe735308d81fe6C0887,0x785aD0E613EcD7Dc917D67735dadc1A57452fe20,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14399452,1647458369
0xed4165FF695d09D4c6a1Acc72F2D4391507b0FEc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xec32221Eae2d4c7DA084E50a98d894022bb018Af,14399863,1647463888
0xF22bb6E1D5F6B147c4E2Ff1Ae743c65F00C3b652,0x17A50a081CCa4B0079fBAD8b6231B6f79881789D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14400127,1647467782
0x5c1129B5C16E41456BC705B134755D0d95Ab6233,0xa136AA6c6bE2f01FaC74db3Ae7e1E32cD129B136,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14400589,1647474434
0x8a4A822a31Df074cd0ce23A3cAFda0F50C641580,0x1DB576819242aBC6831C16D287aD9485D0465222,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14401042,1647480442
0xb8a3f6B0b89184A2bE137CEe945935A9Ab2Bf014,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xAC0eccD353cF3719b81c7fb3D5614d8D44Cb49fD,14401113,1647481297
0x1526376ABFe2f09844ce5e6e40415dA77C354AdE,0x38D3c259cB5CBb8b5b4Bf263E3934f12a0128d7c,0xdAC17F958D2ee523a2206206994597C13D831ec7,14401874,1647491116
0xF79fC43494ce8a4613Cb0b2a67A1b1207fD05D27,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14401889,1647491281
0x1b14E5F23A91743FF2C156c44017010b98DB79E8,0x2e6D619f1274b7f146238fCB973545222F1D22b7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14401908,1647491603
0xC7c9C9059E78D61b02d6a1f0aFbDd67B1CAd6Bd7,0x7f3141c4D6b047fb930991b450f1eD996a51CB26,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14401949,1647492173
0x08f68110f1e0Ca67C80a24B4Bd206675610f445D,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14402095,1647494146
0x03Bc32CbaF0516945DB77a32f2479379585aA17b,0x3541A5C1b04AdABA0B83F161747815cd7B1516bC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14403236,1647509623
0xe635CAC14314f2bD110eD3C493d85E0fc9DC962f,0x938fC48554E2E2BfCb48c1FCF85f913732aa88d8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14403687,1647515730
0xAc4b3DacB91461209Ae9d41EC517c2B9Cb1B7DAF,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14403763,1647516735
0x4C174cC94C032a07Bb5dc2c4263fb4C2425A29A6,0x1f81f8f262714cc932141c7C79495B481eF27258,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14403906,1647518580
0x429F1144e390A74785eeEBF73f6EF565FaA318b7,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14404336,1647524273
0xd6A309F49cF79542cEa91dF7B334EB4bD29aA0D7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,14405219,1647536212
0xC8D632bA782Be3F8635FA1810Fec8d27cf7dee65,0x6a8fee0E33Cb65a7E8D21BadCA62E87639ef74B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,14405979,1647546796
0xe68AcF3a42B74b0d7609330661732b08a28febee,0x49bc8340ACD3521150d7cCD8a4a3510D2F5130Ca,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14405988,1647546962
0xB07Fe2F407F971125D4EB1977f8aCEe8846C7324,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14406095,1647548376
0x387292c90500C16C9fE1F5A16Ce520677deC507f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbf30461210b37012783957D90dC26B95Ce3b6f2d,14406114,1647548582
0x7eEB8807A561a98d3B29268799B32426467C817a,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0x9B75e2e87F10c883690D8c36bdaf3d7B1C38Ec3B,14406244,1647550232
0x5fFB4Ad7D10F709E849b29303ED48Bc82c78BB78,0x65fd5d7eA09459c932Aa70eba22548cd16283c93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14406364,1647551762
0xE6B9b87EA1f42E107280C3b18F906812741F7E61,0x65fd5d7eA09459c932Aa70eba22548cd16283c93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14406554,1647554553
0x70bbB4EEb979429C3F7ebEA12b936833493211a7,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0x6B175474E89094C44Da98b954EedeAC495271d0F,14406616,1647555392
0x5C7F114086AC472162B66B259eAC89e820974461,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14406968,1647560013
0x5AaECab3c284C59a560d0dBf54750f9071079F33,0x01010043EB2F199120d7fc54e4eD367A697D79Ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14407107,1647561984
0x73067B0eDcE40147b77fdD02E767A65304CcA8ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE8F7C65A6e6f9bF2a4df751dfa54B2563F44b409,14407157,1647562657
0x74B19cE79d5c4fEBd3D99A39FDDa870638a820b3,0x1afb69DBC9f54d08DAB1bD3436F8Da1af819E647,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14408836,1647585387
0xfA1fb5c98e214576648f09A3fa6e2302332dFb0F,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xdAC17F958D2ee523a2206206994597C13D831ec7,14409001,1647587660
0xb7C5Cb8Bbc6A467B55D8353eE0D3ebcCc06495aF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD0A69fd9DA28840603FBD76A8a0bCCF0aDb979E8,14410264,1647604584
0xC20d07b737aF6982EF1D46e6165543945239D290,0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14410304,1647605054
0x8592064903eF23d34E4d5aAAEd40ABF6d96Af186,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,14410328,1647605360
0xB266d260E9A31e5074f0972de084CdbFdB1994f7,0x5bd46d83Ab0DB4427F89f01F9dD0A0b9Ab266148,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14410335,1647605422
0xB48C40060795b7d93e54B67AF1826C80CD6D8F52,0x563a1094235522a9d84328eeF758bd9908DfaBDc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14410386,1647606255
0x015aEf52Ebfc64D6336a918B9de86AF3ef31C865,0x0a6E18fB2842855C3AF925310B0F50a4BfA17909,0xdAC17F958D2ee523a2206206994597C13D831ec7,14411121,1647615660
0xfA44BEA229B6FE1A5be3D81FB05F945FbE45Ba2c,0x54C4419b7be48889097a70Ef6Bdc47feAC54AEF5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14411131,1647615842
0x302cBC852E71a56a876718029e4d2B716d62d7D6,0x6D0F5149c502faf215C89ab306ec3E50b15e2892,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14411517,1647621437
0x355c6Fc4A1a6752D8304D1A15ABE5CbB1E141Dfa,0x0913dDAE242839f8995c0375493f9a1A3Bddc977,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,14411974,1647627160
0x410edd880db0e0Cd8e153BCF5658B1AF80fc8A0E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xed02B42776A4Ebb1B10d092E7ECdf9603bc00520,14414229,1647657830
0x70FA8B467E801327e46F49D635d99910B82AD7D2,0xb0dd2Cf11D0787146520ab39fbDC382F78dABb16,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14414452,1647660793
0xa99705781db180619368718f05f43Ff3740b72DD,0x009a8670E74E1dda3E449E93A9308e5977949967,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,14414496,1647661356
0x6ce6D6D40a4C4088309293B0582372A2e6bB632E,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14414580,1647662475
0x1cdb8aF031bAa58842f538dd865074a6394149c7,0x299209fa44d48863c84125BBAe12676eD6ce8e97,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14415954,1647680727
0x03BB7a155816480FcccE7d349F185427707d2711,0x652fD3102318cC562C05A33D8Ca163A6F2781495,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14416046,1647681877
0x1Ac0dBb48D39C4155D6B50e09606456ba6342A5B,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xd2877702675e6cEb975b4A1dFf9fb7BAF4C91ea9,14416147,1647683262
0xb90F1a7fFF5880fCBa33031294044bDEb48BE958,0x3d4f3B1958bC1DA345Fbc18e80E36Cd152a2c7C0,0xdAC17F958D2ee523a2206206994597C13D831ec7,14416551,1647688806
0xD1d8dfA3012888F752478b49a9700907362b807e,0x7Cfea0DD176651E7B5a1CeD9c4fAf8Ee295315FD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14416585,1647689285
0x6292caA9C3091b49a3121744053693d39da1a338,0xCdF7028ceAB81fA0C6971208e83fa7872994beE5,0xdAC17F958D2ee523a2206206994597C13D831ec7,14417534,1647702206
0x074Dc58aD429c285c43eAe99F8fa7b87a9f53b00,0x3FAb0bBAa03BCEAF7C49E2b12877dB0142BE65FC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14417965,1647707876
0x985CA14ea87E6078d3B4a9a8eeB224d372aDd1bD,0xB90cb79B72EB10c39CbDF86e50B1C89F6a235f2e,0xdAC17F958D2ee523a2206206994597C13D831ec7,14418426,1647713467
0x6DD1f99Ee77A03D96333F0C693b689e767BA17ac,0x8E1323d1c3E2e32fdB02d9e63838Ec23f8389262,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14418465,1647713959
0xDC052F1b4061d98F496D926827a73F3fEF3E1f1f,0x6C13FEc5938303d51D9E2592AE8a436A756d2aB7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14418688,1647716861
0x166CEef40eF1D7585A721fCCDea1f88e11c06bfe,0xbeBE03D890A535fd2427358EB030996CFe456ED7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14418855,1647719094
0x400961E168C9E82b607a29756Ef2A37C56d52C61,0x6BCae9bf35b17C12456DCE0b1A2dcB50507E6E38,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14419327,1647725615
0xD86c5cFB2682E4C097177b41bD8127Fb56Af455B,0x7dA295C69635905EfD1c84301E8be904c0c74AAC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14419567,1647729117
0x2A0a315cdF5bA8B703fFcC6caDAB25Cd2b942B61,0x16B3E050e9e2f0Ac4f1BEA1b3E4fdc43d7f062Dd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14419698,1647731197
0x173821f6aD4c5324cd35753A9FD12D92f2eaAB29,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14420259,1647738778
0x76Fd562200CD047ff710FDB78D3f94447f069E6B,0x0E2e120f5E18f2D0a1Afd0fAB02B09aa37a17f7e,0xA4f2fDB0a5842d62bbAa5B903f09687B85E4bf59,14420865,1647747281
0x0e179F231A61e617f70A2b53De4834302158c539,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xfFbF315f70E458e49229654DeA4cE192d26f9b25,14421340,1647753922
0x2ae3fB5Fd97471f7a7a8c100a36eCA254a269f88,0x57F228e13782554feb8FE180738e12A70717CFAE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14422715,1647772118
0x6117934388E5CCEb1Bc52564461F0f001C492b40,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xE57425F1598f9b0d6219706b77f4b3DA573a3695,14422945,1647775184
0x103Be96bed87e8aCeDCc9AeD9De902d343Fa8618,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE57425F1598f9b0d6219706b77f4b3DA573a3695,14422988,1647775743
0x5E593c9C99928859824b47e3afD57B99D048383C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8E45aDB4E03379a68b5CD91c9f22f77D240A76E,14424098,1647790521
0xe5d028350093a743A9769e6FD7F5546eEdDAA320,0x7C07F7aBe10CE8e33DC6C5aD68FE033085256A84,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14424497,1647796128
0x2B709D3144aa1f815d8a5Bc22358732087552e43,0x350ca33E2c75269A220c75D337E9B9AB177FA269,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14428156,1647844658
0xc7c5f1bC531883158a7DD26659a72E360d234e5E,0x0a5E677a6A24b2F1A2Bf4F3bFfC443231d2fDEc8,0x431ad2ff6a9C365805eBaD47Ee021148d6f7DBe0,14428572,1647850368
0xE2D0F0663A15514120A8BaE7e13E59cfe66fFbe0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8E45aDB4E03379a68b5CD91c9f22f77D240A76E,14429913,1647868496
0xDC5302dD4B70987D981D9684830c0212B968a93B,0x09970aec766b6f3223aCA9111555E99DC50Ff13a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14429990,1647869699
0xfDe61eA5A1C8827f0C83e1b3c05a3cDeFeD8a8DB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC5bcc8BA3F33Ab0d64f3473e861BDC0685b19Ef5,14430834,1647880817
0x64C00D81f338A085B2589fbF6e8f804dbA98c54A,0xBB811A6ded7D10522c00d91c5854bf0CE885D4a1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14431360,1647887981
0xcbbE436425A115dd0D38C576F4Cc78bC2A3FB740,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcd17fA52528f37FACB3028688E62ec82d9417581,14431407,1647888609
0xba11a74484f58A2caE1dD4e2AaCeFAC81455E270,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,0xcd17fA52528f37FACB3028688E62ec82d9417581,14431852,1647894783
0x7EeBf88Ac61322B9cAbb26Cc56023B9bF86C0873,0x6307B25A665Efc992EC1C1bC403c38F3dDd7c661,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14431906,1647895414
0xDAEF64B2aEaB018adB594B7d2aA00168EeEC7C1F,0x80b07e4900A823D6a588067b90F8155CAF8C0ba0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14432382,1647901647
0x74c8bE5087898B9a9D58d7696457D0F0668a4714,0x18C16EE614C6f88C7d1eE86F4d7D2C9C48273656,0xdAC17F958D2ee523a2206206994597C13D831ec7,14433025,1647910491
0x32B5944785CB42F57d4e6957ED6681b25CAAF08B,0x6307B25A665Efc992EC1C1bC403c38F3dDd7c661,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14433260,1647913680
0x744bc421Ef41bA8775424215117c91E7FFb77D2f,0x133B7c4A6B3FDb1392411d8AADd5b8B006ad69a4,0x54C4419b7be48889097a70Ef6Bdc47feAC54AEF5,14433284,1647913939
0x786B582a0bBCAC5d192D7e039f49C116aC5f05A8,0x375aBB85C329753b1Ba849a601438AE77eEc9893,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14433305,1647914262
0xc071076B657F354C8b39E6A86cD9043930337065,0x27292cf0016E5dF1d8b37306B2A98588aCbD6fCA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14434209,1647926672
0x45563F3513dCe66a01B13Ed54a8B26F6DcC668A5,0xA6586E19EF681b1AC0ED3D46413D199a555dBB95,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14435294,1647941233
0x1b97e6020C41383dcf58832f1E0601316E7611EE,0xb7BB64A3476dbC1dC418e41B674A662d98c73063,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14435302,1647941312
0x3ED96D54BE53868eDbc3Ad5CCc4995710d187dC4,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0xdAC17F958D2ee523a2206206994597C13D831ec7,14435396,1647942489
0x0A33aa6b33f109099D78f75e4AFB94243d2b0F66,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAAc62C7816bD274Dd1587540BdB5BEF84E096152,14435459,1647943307
0xFC1dC0E8c9b9ad63f7BDCd5a19153718B6339c0c,0x5d5E244660cA05C42073c9a526616d99f2c99516,0xdAC17F958D2ee523a2206206994597C13D831ec7,14435544,1647944439
0x035f1D7d2520d24c6e8b06758316290DF06b8c82,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14436442,1647956831
0x9e9dd1e32fBc9B0960dD8Eb6483bA1D4e92D8a38,0x3bCa9BABAA44581670e3919b009e11687Fdd6083,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14436611,1647959119
0x0289A333430e222D1666a90d00d027D13b09A81A,0xaE3F3c8F42BEb60610bC1041B677793515F0cC35,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14437259,1647967533
0x8D10B15c268F4044EF4F90F2281704CF3ffCC1a7,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14437413,1647969504
0x8bfd85A00eE9B937f30936758Bf62a1eC6b5863D,0x2F9411088cEF82Fd9fB904Eb8092f28eB485C8F6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14438557,1647984754
0x2282FF272a2a4De400942a6EF53A3d29db783066,0x2F9411088cEF82Fd9fB904Eb8092f28eB485C8F6,0xbE9375C6a420D2eEB258962efB95551A5b722803,14438722,1647986950
0xf745B36540A1606F69630dA6C6BD9930351b0c68,0x3819f64f282bf135d62168C1e513280dAF905e06,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14439501,1647997406
0x02575A054CcF1cbCEF93F82f3A8D22F3D87E13b4,0x04979ccCC2F854E167DAAd0AE095Da49eAE4842E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14439736,1648000185
0x925234a26563142289491b2cC06587Bd41381724,0xaD996A45fd2373ed0B10Efa4A8eCB9de445A4302,0xdAC17F958D2ee523a2206206994597C13D831ec7,14439912,1648002678
0xeD2aE54EBC27f03B7bDaCDfD17199E1198bD4061,0xA2E2a8391d3E2E69e5EEF02Fc5779741bD5A8975,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14442117,1648032674
0xAbeA2DB735192cFCD6690b71CeD6F7B921D7d434,0x1CE77F55344f59f63a4CFC26e86CE7C1bfE3f04F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14442454,1648037245
0xF815b9bC5465270E67232EB27819fd059b0261A3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE99De844EF3Ef72806cf006224EF3b813e82662f,14443702,1648053898
0x57bdd7dd297c7EC045D8A2CdA897105b5B2a6F86,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xEc4325F0518584F0774b483c215F65474EAbD27F,14444769,1648067839
0xE45D8aa9a5497b8755e55Bb91432fE8f555B94c0,0x903bEF1736CDdf2A537176cf3C64579C3867A881,0xEc4325F0518584F0774b483c215F65474EAbD27F,14444792,1648068162
0x5dD6Bcb30452Bc099885E798AE33c655D6BD723F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFC2FB1A06F5D825B2Ee726F18753e486B0AC9AE8,14445089,1648072133
0xC53A810537Ae97d548F105cE68ae1f2acDa91d16,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD502F487e1841Fdc805130e13eae80c61186Bc98,14447421,1648104300
0x7c08E1ca6fe13F3c4Ab3727ed47903D659AF9171,0x10f6f2b97F3aB29583D9D38BaBF2994dF7220C21,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14447681,1648107866
0x64B05A3929493F11D1538A55f7FADee0a91bfda7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeDF6568618A00C6F0908Bf7758A16F76B6E04aF9,14448033,1648112324
0xdc9a78339E2D007aE5e33b4443Af6AB0b64a0033,0x9cc2eE94a0daC9E6cEC38E73cc51B35e1bcCbdA1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14448284,1648115878
0x747A87bd0d701dE6aAb92d7eB366591f93b2d0FE,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFB19075D77a0F111796FB259819830F4780f1429,14448872,1648123802
0xcBCfeB12a8474677c8D00B6b809Ea161B5907526,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xf66Cd2f8755a21d3c8683a10269F795c0532Dd58,14449538,1648132227
0x9faE231bdc87f1d8F0dc7F5f1f24eef9EB9529E8,0x76165106bbcD58C88468C48907a5bc2529a5A68A,0xdAC17F958D2ee523a2206206994597C13D831ec7,14449779,1648135473
0x8Cbeaea71BF7C0F646f6884f82Ee31cFFa1739C4,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,14453353,1648183400
0x475aF30820866eEb5886F42CfCDc11F658a49D2D,0x351cAa9045D65107b9d311D922D15887cfd634E4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14453624,1648186934
0x122b47683C7809A818B95Ee9ff0DA8e003F4e310,0x351cAa9045D65107b9d311D922D15887cfd634E4,0xdAC17F958D2ee523a2206206994597C13D831ec7,14453669,1648187630
0x3f162bF9CF4174f4Ca3888Bd5e642d7D58c96b68,0x351cAa9045D65107b9d311D922D15887cfd634E4,0x6B175474E89094C44Da98b954EedeAC495271d0F,14453699,1648188170
